37.234375,
33.794921875,
33.822265625,
33.84765625,
33.873046875,
33.8984375,
33.92578125,
33.947265625,
33.96484375,
33.970703125,
33.9765625,
33.982421875,
33.982421875,
33.994140625,
33.994140625,
34.001953125,
34.009765625,
34.017578125,
34.033203125,
34.056640625,
34.0703125,
34.0859375,
34.111328125,
34.130859375,
34.150390625,
34.173828125,
34.193359375,
34.205078125,
34.212890625,
34.224609375,
34.236328125,
34.24609375,
34.25,
34.25,
34.263671875,
34.283203125,
34.310546875,
34.341796875,
34.37890625,
34.423828125,
34.46484375,
34.4921875,
34.525390625,
34.541015625,
34.54296875,
34.529296875,
34.529296875,
34.525390625,
34.525390625,
34.51953125,
34.533203125,
34.537109375,
34.544921875,
34.55859375,
34.5625,
34.587890625,
34.61328125,
34.65234375,
34.67578125,
34.70703125,
34.732421875,
34.7578125,
34.77734375,
34.8125,
34.830078125,
34.853515625,
34.87109375,
34.87890625,
34.90234375,
34.90625,
34.912109375,
34.92578125,
34.919921875,
34.921875,
34.919921875,
34.92578125,
34.927734375,
34.94921875,
34.986328125,
35.025390625,
35.056640625,
35.083984375,
35.103515625,
35.134765625,
35.16015625,
35.171875,
35.197265625,
35.216796875,
35.23046875,
35.2421875,
35.26171875,
35.279296875,
35.294921875,
35.3125,
35.3125,
35.322265625,
35.31640625,
35.31640625,
35.322265625,
35.3515625,
35.38671875,
35.416015625,
35.462890625,
35.498046875,
35.537109375,
35.57421875,
35.595703125,
35.625,
35.646484375,
35.66796875,
35.677734375,
35.671875,
35.66015625,
35.662109375,
35.666015625,
35.65234375,
35.65234375,
35.65625,
35.671875,
35.708984375,
35.74609375,
35.806640625,
35.857421875,
35.90625,
35.9453125,
35.982421875,
36.00390625,
36.013671875,
36.021484375,
36.021484375,
36.0078125,
35.998046875,
35.994140625,
36.001953125,
36.017578125,
36.041015625,
36.0703125,
36.109375,
36.146484375,
36.185546875,
36.23046875,
36.275390625,
36.314453125,
36.357421875,
36.384765625,
36.39453125,
36.404296875,
36.408203125,
36.41015625,
36.41015625,
36.408203125,
36.400390625,
36.40625,
36.3828125,
36.375,
36.396484375,
36.44140625,
36.49609375,
36.56640625,
36.626953125,
36.677734375,
36.70703125,
36.7265625,
36.73046875,
36.72265625,
36.734375,
36.734375,
36.744140625,
36.767578125,
36.802734375,
36.828125,
36.85546875,
36.865234375,
36.890625,
36.92578125,
36.951171875,
36.974609375,
36.978515625,
37.009765625,
37.021484375,
37.046875,
37.060546875,
37.076171875,
37.08203125,
37.09765625,
37.12890625,
37.13671875,
37.14453125,
37.146484375,
37.14453125,
37.138671875,
37.15234375,
37.177734375,
37.216796875,
37.251953125,
37.287109375,
37.32421875,
37.37890625,
37.443359375,
37.509765625,
37.576171875,
37.6171875,
37.6484375,
37.66796875,
37.666015625,
37.662109375,
37.650390625,
37.62890625,
37.611328125,
37.599609375,
37.611328125,
37.619140625,
37.638671875,
37.66015625,
37.703125,
37.748046875,
37.7890625,
37.837890625,
37.8828125,
37.92578125,
37.9609375,
37.978515625,
37.974609375,
37.97265625,
37.978515625,
37.994140625,
38.009765625,
38.029296875,
38.0390625,
38.060546875,
38.07421875,
38.09765625,
38.130859375,
38.162109375,
38.185546875,
38.1796875,
38.17578125,
38.19140625,
38.234375,
38.265625,
38.296875,
38.333984375,
38.365234375,
38.38671875,
38.40234375,
38.427734375,
38.435546875,
38.447265625,
38.45703125,
38.470703125,
38.478515625,
38.509765625,
38.546875,
38.572265625,
38.59765625,
38.623046875,
38.64453125,
38.671875,
38.693359375,
38.72265625,
38.755859375,
38.7734375,
38.796875,
38.80859375,
38.822265625,
38.822265625,
38.822265625,
38.8125,
38.814453125,
38.83203125,
38.83203125,
38.837890625,
38.837890625,
38.86328125,
38.908203125,
38.95703125,
39.02734375,
39.095703125,
39.14453125,
39.15625,
39.16796875,
39.185546875,
39.1953125,
39.23828125,
39.265625,
39.27734375,
39.28515625,
39.291015625,
39.283203125,
39.28515625,
39.298828125,
39.314453125,
39.330078125,
39.345703125,
39.345703125,
39.34765625,
39.36328125,
39.3828125,
39.416015625,
39.447265625,
39.490234375,
39.5234375,
39.5546875,
39.5859375,
39.607421875,
39.623046875,
39.640625,
39.6484375,
39.66796875,
39.689453125,
39.71484375,
39.72265625,
39.734375,
39.732421875,
39.736328125,
39.748046875,
39.755859375,
39.78125,
39.802734375,
39.845703125,
39.869140625,
39.908203125,
39.927734375,
39.962890625,
39.99609375,
40.01953125,
40.017578125,
40.017578125,
40.017578125,
40.013671875,
40.03125,
40.03125,
40.0390625,
40.05078125,
40.0625,
40.08203125,
40.10546875,
40.126953125,
40.126953125,
40.123046875,
40.123046875,
40.12109375,
40.12890625,
40.15625,
40.203125,
40.26953125,
40.33984375,
40.39453125,
40.4375,
40.453125,
40.46484375,
40.47265625,
40.478515625,
40.470703125,
40.466796875,
40.462890625,
40.44921875,
40.451171875,
40.455078125,
40.46875,
40.494140625,
40.513671875,
40.533203125,
40.546875,
40.548828125,
40.5703125,
40.583984375,
40.583984375,
40.587890625,
40.599609375,
40.642578125,
40.6796875,
40.72265625,
40.755859375,
40.806640625,
40.861328125,
40.884765625,
40.91015625,
40.916015625,
40.89453125,
40.869140625,
40.859375,
40.865234375,
40.86328125,
40.857421875,
40.859375,
40.8515625,
40.8359375,
40.845703125,
40.861328125,
40.875,
40.89453125,
40.9296875,
40.9765625,
41.029296875,
41.080078125,
41.12109375,
41.1484375,
41.171875,
41.19140625,
41.150390625,
41.11328125,
41.103515625,
41.09375,
41.1015625,
41.109375,
41.115234375,
41.134765625,
41.1640625,
41.19140625,
41.216796875,
41.234375,
41.26953125,
41.294921875,
41.333984375,
41.34765625,
41.36328125,
41.3515625,
41.3515625,
41.34765625,
41.3515625,
41.365234375,
41.373046875,
41.390625,
41.412109375,
41.43359375,
41.458984375,
41.458984375,
41.40234375,
41.333984375,
41.291015625,
41.29296875,
41.310546875,
41.3515625,
41.421875,
41.51171875,
41.595703125,
41.677734375,
41.7421875,
41.802734375,
41.83984375,
41.86328125,
41.87109375,
41.8515625,
41.822265625,
41.796875,
41.7421875,
41.697265625,
41.65625,
41.625,
41.615234375,
41.619140625,
41.62109375,
41.640625,
41.666015625,
41.70703125,
41.7421875,
41.798828125,
41.818359375,
41.83984375,
41.837890625,
41.84765625,
41.86328125,
41.892578125,
41.912109375,
41.916015625,
41.90234375,
41.87109375,
41.830078125,
41.806640625,
41.8125,
41.83984375,
41.8828125,
41.939453125,
42.001953125,
42.0546875,
42.103515625,
42.138671875,
42.1796875,
42.1953125,
42.205078125,
42.19921875,
42.189453125,
42.162109375,
42.134765625,
42.095703125,
42.0625,
42.0390625,
42.0078125,
41.984375,
42.0,
42.0234375,
42.048828125,
42.103515625,
42.154296875,
42.224609375,
42.28125,
42.306640625,
42.326171875,
42.3359375,
42.3359375,
42.341796875,
42.353515625,
42.35546875,
42.3515625,
42.341796875,
42.341796875,
42.357421875,
42.369140625,
42.37890625,
42.369140625,
42.3515625,
42.337890625,
42.333984375,
42.337890625,
42.353515625,
42.3828125,
42.390625,
42.408203125,
42.42578125,
42.439453125,
42.478515625,
42.50390625,
42.55078125,
42.583984375,
42.58203125,
42.595703125,
42.591796875,
42.587890625,
42.564453125,
42.5546875,
42.54296875,
42.53515625,
42.52734375,
42.55078125,
42.603515625,
42.646484375,
42.693359375,
42.736328125,
42.783203125,
42.80859375,
42.8203125,
42.828125,
42.828125,
42.8203125,
42.814453125,
42.794921875,
42.783203125,
42.787109375,
42.77734375,
42.78515625,
42.779296875,
42.7734375,
42.775390625,
42.78515625,
42.80859375,
42.83984375,
42.875,
42.896484375,
42.916015625,
42.927734375,
42.955078125,
42.978515625,
43.01953125,
43.025390625,
43.0390625,
43.06640625,
43.052734375,
43.046875,
43.03125,
43.0,
42.98828125,
42.96875,
42.96484375,
42.974609375,
43.00390625,
43.060546875,
43.10546875,
43.158203125,
43.1796875,
43.2109375,
43.24609375,
43.283203125,
43.306640625,
43.330078125,
43.3359375,
43.330078125,
43.318359375,
43.30859375,
43.306640625,
43.30078125,
43.28515625,
43.279296875,
43.2734375,
43.291015625,
43.291015625,
43.306640625,
43.326171875,
43.35546875,
43.373046875,
43.408203125,
43.435546875,
43.466796875,
43.505859375,
43.533203125,
43.55078125,
43.578125,
43.580078125,
43.59765625,
43.591796875,
43.60546875,
43.587890625,
43.5859375,
43.59765625,
43.587890625,
43.595703125,
43.60546875,
43.615234375,
43.630859375,
43.646484375,
43.66796875,
43.677734375,
43.681640625,
43.701171875,
43.708984375,
43.728515625,
43.763671875,
43.8046875,
43.83984375,
43.873046875,
43.9140625,
43.9375,
43.962890625,
43.9765625,
43.994140625,
44.0078125,
44.00390625,
44.005859375,
43.990234375,
43.97265625,
43.955078125,
43.95703125,
43.94921875,
43.9609375,
43.978515625,
44.009765625,
44.048828125,
44.095703125,
44.130859375,
44.16015625,
44.19921875,
44.2265625,
44.248046875,
44.27734375,
44.2734375,
44.27734375,
44.28515625,
44.28125,
44.279296875,
44.279296875,
44.287109375,
44.3046875,
44.310546875,
44.328125,
44.3515625,
44.376953125,
44.408203125,
44.44921875,
44.478515625,
44.4921875,
44.513671875,
44.53515625,
44.5546875,
44.564453125,
44.57421875,
44.599609375,
44.611328125,
44.625,
44.62890625,
44.6171875,
44.607421875,
44.6015625,
44.615234375,
44.62890625,
44.671875,
44.712890625,
44.767578125,
44.8046875,
44.833984375,
44.865234375,
44.861328125,
44.880859375,
44.89453125,
44.90625,
44.912109375,
44.921875,
44.953125,
44.986328125,
45.017578125,
45.037109375,
45.056640625,
45.076171875,
45.091796875,
45.125,
45.13671875,
45.15625,
45.185546875,
45.208984375,
45.224609375,
45.248046875,
45.255859375,
45.271484375,
45.279296875,
45.28515625,
45.30078125,
45.3125,
45.328125,
45.3515625,
45.37109375,
45.3984375,
45.435546875,
45.458984375,
45.5078125,
45.537109375,
45.5703125,
45.595703125,
45.630859375,
45.658203125,
45.685546875,
45.703125,
45.705078125,
45.69140625,
45.6875,
45.666015625,
45.65625,
45.65234375,
45.64453125,
45.6640625,
45.69140625,
45.724609375,
45.787109375,
45.853515625,
45.91796875,
45.966796875,
46.021484375,
46.046875,
46.068359375,
46.087890625,
46.107421875,
46.123046875,
46.12109375,
46.10546875,
46.095703125,
46.0703125,
46.06640625,
46.06640625,
46.078125,
46.09375,
46.12109375,
46.171875,
46.216796875,
46.267578125,
46.31640625,
46.365234375,
46.412109375,
46.462890625,
46.509765625,
46.53125,
46.544921875,
46.541015625,
46.541015625,
46.537109375,
46.5390625,
46.546875,
46.5703125,
46.58203125,
46.5859375,
46.59765625,
46.619140625,
46.66015625,
46.6953125,
46.73046875,
46.763671875,
46.791015625,
46.82421875,
46.84375,
46.884765625,
46.923828125,
46.962890625,
47.00390625,
47.04296875,
47.0625,
47.06640625,
47.064453125,
47.044921875,
47.01953125,
47.005859375,
46.98828125,
46.978515625,
46.9921875,
47.037109375,
47.083984375,
47.16015625,
47.234375,
47.306640625,
47.35546875,
47.388671875,
47.4140625,
47.45703125,
47.4765625,
47.4765625,
47.474609375,
47.46875,
47.4765625,
47.466796875,
47.47265625,
47.48828125,
47.501953125,
47.51953125,
47.541015625,
47.548828125,
47.5859375,
47.626953125,
47.677734375,
47.70703125,
47.734375,
47.75,
47.767578125,
47.787109375,
47.818359375,
47.82421875,
47.84765625,
47.861328125,
47.884765625,
47.916015625,
47.97265625,
48.025390625,
48.05078125,
48.099609375,
48.138671875,
48.173828125,
48.193359375,
48.203125,
48.197265625,
48.17578125,
48.1640625,
48.14453125,
48.126953125,
48.130859375,
48.12109375,
48.142578125,
48.17578125,
48.21875,
48.275390625,
48.32421875,
48.35546875,
48.39453125,
48.4453125,
48.484375,
48.53125,
48.5859375,
48.62109375,
48.654296875,
48.693359375,
48.71484375,
48.74609375,
48.767578125,
48.771484375,
48.771484375,
48.7578125,
48.75,
48.73828125,
48.73828125,
48.74609375,
48.76171875,
48.787109375,
48.822265625,
48.880859375,
48.9375,
48.98828125,
49.033203125,
49.07421875,
49.107421875,
49.115234375,
49.119140625,
49.123046875,
49.12109375,
49.123046875,
49.099609375,
49.0703125,
49.03515625,
49.02734375,
49.0546875,
49.087890625,
49.130859375,
49.171875,
49.216796875,
49.26953125,
49.330078125,
49.40625,
49.48046875,
49.51953125,
49.544921875,
49.56640625,
49.578125,
49.595703125,
49.583984375,
49.5703125,
49.537109375,
49.517578125,
49.51171875,
49.5,
49.509765625,
49.53125,
49.56640625,
49.6171875,
49.685546875,
49.748046875,
49.80078125,
49.85546875,
49.890625,
49.927734375,
49.94140625,
49.9296875,
49.892578125,
49.888671875,
49.87890625,
49.861328125,
49.869140625,
49.869140625,
49.890625,
49.908203125,
49.93359375,
49.966796875,
50.009765625,
50.0625,
50.107421875,
50.126953125,
50.15234375,
50.181640625,
50.205078125,
50.228515625,
50.267578125,
50.2890625,
50.29296875,
50.283203125,
50.259765625,
50.244140625,
50.244140625,
50.259765625,
50.279296875,
50.314453125,
50.359375,
50.41015625,
50.48046875,
50.537109375,
50.58203125,
50.587890625,
50.59765625,
50.599609375,
50.5859375,
50.578125,
50.568359375,
50.560546875,
50.560546875,
50.572265625,
50.578125,
50.568359375,
50.5703125,
50.59375,
50.634765625,
50.67578125,
50.705078125,
50.74609375,
50.7890625,
50.8125,
50.8515625,
50.88671875,
50.93359375,
50.9609375,
50.998046875,
51.009765625,
51.009765625,
50.9921875,
50.966796875,
50.912109375,
50.865234375,
50.828125,
50.814453125,
50.83203125,
50.87109375,
50.9296875,
51.001953125,
51.072265625,
51.154296875,
51.216796875,
51.271484375,
51.31640625,
51.34765625,
51.3515625,
51.34765625,
51.333984375,
51.326171875,
51.294921875,
51.26953125,
51.236328125,
51.203125,
51.189453125,
51.185546875,
51.201171875,
51.2265625,
51.26171875,
51.318359375,
51.36328125,
51.396484375,
51.451171875,
51.486328125,
51.525390625,
51.564453125,
51.5859375,
51.595703125,
51.59375,
51.587890625,
51.56640625,
51.546875,
51.525390625,
51.513671875,
51.50390625,
51.51171875,
51.548828125,
51.564453125,
51.59375,
51.62890625,
51.65625,
51.69140625,
51.7109375,
51.720703125,
51.71875,
51.716796875,
51.7265625,
51.75,
51.765625,
51.791015625,
51.81640625,
51.845703125,
51.890625,
51.931640625,
51.970703125,
51.994140625,
52.005859375,
51.9921875,
51.966796875,
51.94140625,
51.916015625,
51.892578125,
51.884765625,
51.8828125,
51.896484375,
51.9375,
51.966796875,
52.00390625,
52.03125,
52.068359375,
52.08984375,
52.103515625,
52.12109375,
52.13671875,
52.162109375,
52.16796875,
52.169921875,
52.173828125,
52.1953125,
52.216796875,
52.21875,
52.201171875,
52.20703125,
52.20703125,
52.208984375,
52.21875,
52.22265625,
52.240234375,
52.271484375,
52.291015625,
52.3125,
52.333984375,
52.36328125,
52.38671875,
52.404296875,
52.421875,
52.44140625,
52.462890625,
52.4921875,
52.498046875,
52.490234375,
52.47265625,
52.455078125,
52.4609375,
52.48046875,
52.48046875,
52.470703125,
52.4609375,
52.470703125,
52.501953125,
52.548828125,
52.609375,
52.6640625,
52.71484375,
52.763671875,
52.818359375,
52.83984375,
52.83984375,
52.833984375,
52.802734375,
52.7578125,
52.7265625,
52.69921875,
52.685546875,
52.67578125,
52.67578125,
52.685546875,
52.7109375,
52.72265625,
52.724609375,
52.71875,
52.72265625,
52.732421875,
52.755859375,
52.802734375,
52.859375,
52.916015625,
52.9609375,
53.0078125,
53.044921875,
53.0625,
53.076171875,
53.064453125,
53.052734375,
53.03515625,
53.0234375,
53.009765625,
52.990234375,
52.96875,
52.9609375,
52.93359375,
52.919921875,
52.9453125,
52.95703125,
52.98046875,
53.03125,
53.091796875,
53.15625,
53.224609375,
53.26171875,
53.28515625,
53.3046875,
53.3125,
53.3046875,
53.291015625,
53.287109375,
53.265625,
53.248046875,
53.24609375,
53.263671875,
53.27734375,
53.3125,
53.3359375,
53.376953125,
53.400390625,
53.4375,
53.45703125,
53.46484375,
53.484375,
53.486328125,
53.48046875,
53.4765625,
53.4609375,
53.45703125,
53.458984375,
53.4609375,
53.462890625,
53.46484375,
53.494140625,
53.53515625,
53.568359375,
53.603515625,
53.6484375,
53.681640625,
53.703125,
53.708984375,
53.716796875,
53.708984375,
53.701171875,
53.68359375,
53.677734375,
53.673828125,
53.67578125,
53.689453125,
53.703125,
53.71484375,
53.740234375,
53.767578125,
53.80078125,
53.84375,
53.8828125,
53.90625,
53.9375,
53.947265625,
53.951171875,
53.947265625,
53.951171875,
53.953125,
53.962890625,
53.9609375,
53.986328125,
53.99609375,
54.025390625,
54.03515625,
54.05859375,
54.080078125,
54.109375,
54.138671875,
54.169921875,
54.189453125,
54.197265625,
54.21484375,
54.228515625,
54.2265625,
54.21875,
54.203125,
54.1875,
54.181640625,
54.169921875,
54.189453125,
54.205078125,
54.25390625,
54.287109375,
54.330078125,
54.375,
54.416015625,
54.45703125,
54.48828125,
54.515625,
54.533203125,
54.54296875,
54.544921875,
54.541015625,
54.517578125,
54.501953125,
54.490234375,
54.482421875,
54.482421875,
54.482421875,
54.494140625,
54.515625,
54.55078125,
54.59375,
54.642578125,
54.6875,
54.7421875,
54.787109375,
54.82421875,
54.8515625,
54.876953125,
54.876953125,
54.861328125,
54.849609375,
54.814453125,
54.791015625,
54.765625,
54.74609375,
54.73046875,
54.736328125,
54.76953125,
54.8359375,
54.9140625,
54.998046875,
55.0625,
55.12890625,
55.17578125,
55.212890625,
55.236328125,
55.24609375,
55.232421875,
55.189453125,
55.146484375,
55.10546875,
55.072265625,
55.056640625,
55.05078125,
55.064453125,
55.09375,
55.14453125,
55.189453125,
55.232421875,
55.29296875,
55.34765625,
55.3984375,
55.4375,
55.474609375,
55.50390625,
55.517578125,
55.51953125,
55.521484375,
55.505859375,
55.513671875,
55.521484375,
55.51953125,
55.5390625,
55.548828125,
55.5546875,
55.537109375,
55.541015625,
55.548828125,
55.580078125,
55.607421875,
55.658203125,
55.73046875,
55.796875,
55.85546875,
55.900390625,
55.94140625,
55.970703125,
56.017578125,
56.033203125,
56.02734375,
56.029296875,
55.982421875,
55.943359375,
55.892578125,
55.87109375,
55.83984375,
55.841796875,
55.85546875,
55.908203125,
55.96484375,
56.037109375,
56.111328125,
56.19921875,
56.271484375,
56.322265625,
56.3828125,
56.40625,
56.4140625,
56.423828125,
56.40234375,
56.37890625,
56.35546875,
56.3203125,
56.30078125,
56.294921875,
56.306640625,
56.33984375,
56.388671875,
56.431640625,
56.478515625,
56.533203125,
56.58203125,
56.619140625,
56.65625,
56.681640625,
56.703125,
56.7109375,
56.7265625,
56.728515625,
56.71875,
56.720703125,
56.720703125,
56.716796875,
56.728515625,
56.7421875,
56.763671875,
56.806640625,
56.849609375,
56.892578125,
56.931640625,
56.98046875,
57.001953125,
57.0234375,
57.046875,
57.080078125,
57.103515625,
57.12109375,
57.119140625,
57.119140625,
57.12109375,
57.1171875,
57.126953125,
57.134765625,
57.150390625,
57.171875,
57.2109375,
57.251953125,
57.296875,
57.33984375,
57.384765625,
57.427734375,
57.44921875,
57.46484375,
57.474609375,
57.4765625,
57.466796875,
57.453125,
57.4453125,
57.451171875,
57.462890625,
57.4765625,
57.494140625,
57.513671875,
57.548828125,
57.591796875,
57.638671875,
57.69921875,
57.763671875,
57.814453125,
57.859375,
57.91796875,
57.953125,
57.96484375,
57.970703125,
57.947265625,
57.916015625,
57.896484375,
57.884765625,
57.876953125,
57.890625,
57.896484375,
57.908203125,
57.9375,
57.982421875,
58.025390625,
58.080078125,
58.1328125,
58.169921875,
58.2265625,
58.265625,
58.30859375,
58.3359375,
58.353515625,
58.34375,
58.33984375,
58.33984375,
58.341796875,
58.337890625,
58.32421875,
58.330078125,
58.326171875,
58.318359375,
58.328125,
58.359375,
58.396484375,
58.4609375,
58.541015625,
58.62890625,
58.701171875,
58.7578125,
58.796875,
58.8125,
58.81640625,
58.796875,
58.767578125,
58.732421875,
58.705078125,
58.677734375,
58.658203125,
58.65625,
58.673828125,
58.685546875,
58.712890625,
58.748046875,
58.798828125,
58.859375,
58.95703125,
59.03515625,
59.103515625,
59.1640625,
59.201171875,
59.212890625,
59.220703125,
59.20703125,
59.17578125,
59.154296875,
59.12109375,
59.091796875,
59.0703125,
59.052734375,
59.052734375,
59.0703125,
59.09765625,
59.142578125,
59.19921875,
59.271484375,
59.3515625,
59.423828125,
59.47265625,
59.509765625,
59.533203125,
59.54296875,
59.537109375,
59.537109375,
59.525390625,
59.5078125,
59.490234375,
59.482421875,
59.478515625,
59.4765625,
59.494140625,
59.521484375,
59.55859375,
59.61328125,
59.673828125,
59.72265625,
59.7734375,
59.798828125,
59.826171875,
59.837890625,
59.833984375,
59.8359375,
59.853515625,
59.859375,
59.869140625,
59.86328125,
59.869140625,
59.861328125,
59.86328125,
59.865234375,
59.873046875,
59.888671875,
59.912109375,
59.931640625,
59.951171875,
59.98046875,
60.009765625,
60.046875,
60.0703125,
60.09765625,
60.13671875,
60.16015625,
60.1875,
60.2109375,
60.23828125,
60.244140625,
60.265625,
60.263671875,
60.26171875,
60.255859375,
60.259765625,
60.265625,
60.287109375,
60.306640625,
60.3125,
60.310546875,
60.337890625,
60.359375,
60.369140625,
60.38671875,
60.396484375,
60.423828125,
60.47265625,
60.53515625,
60.583984375,
60.634765625,
60.65625,
60.66015625,
60.62890625,
60.587890625,
60.54296875,
60.50390625,
60.47265625,
60.44140625,
60.421875,
60.41015625,
60.396484375,
60.400390625,
60.41796875,
60.447265625,
60.46484375,
60.466796875,
60.466796875,
60.466796875,
60.484375,
60.501953125,
60.505859375,
60.482421875,
60.4609375,
60.42578125,
60.38671875,
60.392578125,
60.39453125,
60.40625,
60.435546875,
60.466796875,
60.515625,
60.55078125,
60.603515625,
60.626953125,
60.634765625,
60.611328125,
60.568359375,
60.48828125,
60.43359375,
60.359375,
60.298828125,
60.24609375,
60.224609375,
60.208984375,
60.22265625,
60.271484375,
60.326171875,
60.40625,
60.482421875,
60.55078125,
60.58203125,
60.603515625,
60.607421875,
60.580078125,
60.5390625,
60.4609375,
60.380859375,
60.302734375,
60.232421875,
60.169921875,
60.146484375,
60.13671875,
60.142578125,
60.162109375,
60.19140625,
60.23828125,
60.296875,
60.35546875,
60.412109375,
60.458984375,
60.48828125,
60.494140625,
60.4765625,
60.427734375,
60.3671875,
60.29296875,
60.232421875,
60.177734375,
60.146484375,
60.126953125,
60.130859375,
60.130859375,
60.1484375,
60.177734375,
60.201171875,
60.2421875,
60.265625,
60.3046875,
60.30859375,
60.306640625,
60.283203125,
60.25,
60.2109375,
60.1796875,
60.154296875,
60.1171875,
60.099609375,
60.07421875,
60.05859375,
60.048828125,
60.04296875,
60.05859375,
60.068359375,
60.09375,
60.109375,
60.12109375,
60.13671875,
60.15625,
60.17578125,
60.193359375,
60.17578125,
60.15625,
60.125,
60.09765625,
60.064453125,
60.01953125,
59.982421875,
59.970703125,
59.97265625,
59.96875,
59.97265625,
59.984375,
60.0078125,
60.025390625,
60.041015625,
60.041015625,
60.03125,
60.02734375,
60.0234375,
60.0078125,
59.98046875,
59.962890625,
59.91796875,
59.888671875,
59.876953125,
59.865234375,
59.849609375,
59.857421875,
59.8671875,
59.87890625,
59.89453125,
59.90625,
59.919921875,
59.931640625,
59.939453125,
59.943359375,
59.943359375,
59.923828125,
59.908203125,
59.88671875,
59.861328125,
59.828125,
59.79296875,
59.763671875,
59.748046875,
59.74609375,
59.744140625,
59.751953125,
59.765625,
59.775390625,
59.767578125,
59.783203125,
59.7890625,
59.79296875,
59.794921875,
59.77734375,
59.775390625,
59.763671875,
59.7578125,
59.75390625,
59.7421875,
59.732421875,
59.724609375,
59.7109375,
59.703125,
59.701171875,
59.69921875,
59.69140625,
59.685546875,
59.669921875,
59.65234375,
59.64453125,
59.615234375,
59.572265625,
59.53125,
59.51171875,
59.515625,
59.541015625,
59.583984375,
59.6328125,
59.666015625,
59.7109375,
59.73828125,
59.763671875,
59.763671875,
59.744140625,
59.720703125,
59.677734375,
59.65234375,
59.58984375,
59.54296875,
59.490234375,
59.46484375,
59.44140625,
59.431640625,
59.423828125,
59.4375,
59.447265625,
59.47265625,
59.494140625,
59.517578125,
59.533203125,
59.552734375,
59.5703125,
59.576171875,
59.578125,
59.564453125,
59.560546875,
59.5390625,
59.517578125,
59.4921875,
59.458984375,
59.43359375,
59.40234375,
59.3828125,
59.36328125,
59.353515625,
59.3515625,
59.353515625,
59.365234375,
59.380859375,
59.38671875,
59.404296875,
59.41015625,
